ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
20237,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
20237,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Taunt
20238,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20238,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Ice Spinner,U-turn
20238,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Parting Shot,Fake Out,Knock Off
20238,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,High Horsepower
20238,Shadow Rider Calyrex,Life Orb,As One,Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
20238,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Tailwind,Icy Wind
20239,White Kyurem,Life Orb,Turboblaze,Ice,Blizzard,Freeze-Dry,Earth Power,Protect
20239,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Freeze-Dry,Aurora Veil,Helping Hand,Protect
20239,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
20239,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
20239,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Wood Hammer,Spiky Shield
20239,Tornadus,Rocky Helmet,Prankster,Ghost,Tailwind,Icy Wind,Bleakwind Storm,Snowscape
20240,Tornadus,Covert Cloak,Prankster,Dark,Rain Dance,Bleakwind Storm,Taunt,Tailwind
20240,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
20240,Archaludon,Leftovers,Stamina,Fairy,Body Press,Draco Meteor,Protect,Electro Shot
20240,Kyogre,Choice Scarf,Drizzle,Water,Water Spout,Thunder,Ice Beam,Origin Pulse
20240,Iron Bundle,Booster Energy,Quark Drive,Ghost,Protect,Freeze-Dry,Encore,Icy Wind
20240,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,Wood Hammer,Grassy Glide,U-turn
20241,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Flare Blitz,Collision Course,Bulk Up
20241,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Knock Off
20241,Venusaur,Wide Lens,Chlorophyll,Dark,Protect,Sleep Powder,Weather Ball,Giga Drain
20241,Walking Wake,Choice Specs,Protosynthesis,Steel,Tera Blast,Hydro Steam,Dragon Pulse,Flamethrower
20241,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Protect,Moonblast,Shadow Ball,Icy Wind
20241,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Taunt,Bleakwind Storm,Protect
20242,Indeedee ♀,Psychic Seed,Psychic Surge,Dragon,Helping Hand,Imprison,Follow Me,Trick Room
20242,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Foul Play,Astral Barrage,Shadow Ball
20242,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Sunny Day,Tailwind
20242,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Dazzling Gleam,Shadow Ball
20242,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Protect,Snarl,Heat Wave,Overheat
20242,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Aqua Jet,Close Combat
20243,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Heavy Slam,Iron Defense,Protect
20243,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20243,Pelipper,Rocky Helmet,Drizzle,Ghost,Wide Guard,Hurricane,Weather Ball,Protect
20243,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Parting Shot,Fake Out,Will-O-Wisp
20243,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Snarl,Ruination,Stomping Tantrum,Heavy Slam
20243,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Rage Powder,Pollen Puff,Protect
20244,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psychic,Nasty Plot,Protect
20244,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Parting Shot,Knock Off,Fake Out
20244,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect
20244,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Rain Dance,Taunt
20244,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
20244,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20245,Ice Rider Calyrex,Clear Amulet,As One ,Water,Glacial Lance,Close Combat,Trick Room,Protect
20245,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
20245,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,Ice Spinner
20245,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Taunt
20245,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Rage Powder,Spore,Protect
20245,Pelipper,Rocky Helmet,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20246,Ice Rider Calyrex,Clear Amulet,As One ,Water,Glacial Lance,Trick Room,Protect,High Horsepower
20246,Farigiraf,Throat Spray,Armor Tail,Fairy,Trick Room,Dazzling Gleam,Protect,Hyper Voice
20246,Amoonguss,Rocky Helmet,Effect Spore,Dark,Pollen Puff,Spore,Rage Powder,Sludge Bomb
20246,Incineroar,Sitrus Berry,Intimidate,Dragon,Knock Off,Flare Blitz,Helping Hand,Fake Out
20246,Pelipper,Focus Sash,Drizzle,Stellar,Wide Guard,Weather Ball,Hurricane,Protect
20246,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Aqua Jet,Surging Strikes,U-turn,Close Combat
20247,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Flare Blitz,Collision Course,Flame Charge
20247,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Snarl,Weather Ball
20247,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Flare Blitz,Will-O-Wisp,Parting Shot
20247,Pelipper,Focus Sash,Drizzle,Flying,Weather Ball,Hurricane,Wide Guard,Protect
20247,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20247,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Pollen Puff
20248,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Fake Out,Knock Off,Will-O-Wisp
20248,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Heavy Slam,Protect,Iron Defense
20248,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20248,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Trick Room,Recover
20248,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl
20248,Pelipper,Focus Sash,Drizzle,Ghost,Wide Guard,Weather Ball,Hurricane,Protect
20249,Ho-Oh,Leftovers,Regenerator,Grass,Protect,Sacred Fire,Brave Bird,Life Dew
20249,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Twin Beam,Dazzling Gleam,Shadow Ball,Trick Room
20249,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Fighting,Surging Strikes,Close Combat,Ice Spinner,U-turn
20249,Araquanid,Clear Amulet,Water Bubble,Dragon,Protect,Liquidation,Leech Life,Wide Guard
20249,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Throat Chop,Stomping Tantrum,Heavy Slam,Ruination
20249,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Rage Powder,Pollen Puff,Spore
20250,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psychic,Nasty Plot,Protect
20250,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
20250,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,High Horsepower,Fake Out
20250,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect
20250,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
20250,Amoonguss,Sitrus Berry,Regenerator,Water,Sludge Bomb,Rage Powder,Spore,Protect
20251,Indeedee ♀,Psychic Seed,Psychic Surge,Dragon,Helping Hand,Imprison,Follow Me,Trick Room
20251,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Expanding Force,Astral Barrage,Shadow Ball
20251,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Icy Wind,Sunny Day,Tailwind
20251,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Icy Wind,Shadow Ball
20251,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Protect,Snarl,Heat Wave,Overheat
20251,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Ghost,Detect,Surging Strikes,Aqua Jet,Close Combat
20252,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Swords Dance,Protect
20252,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Psychic,Trick Room,Imprison
20252,Walking Wake,Life Orb,Protosynthesis,Fairy,Hydro Steam,Draco Meteor,Dragon Pulse,Protect
20252,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Icicle Crash,Sacred Sword,Protect
20252,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
20252,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
20253,Kyogre,Choice Scarf,Drizzle,Water,Water Spout,Origin Pulse,Thunder,Ice Beam
20253,Tornadus,Covert Cloak,Prankster,Ghost,Tailwind,Bleakwind Storm,Rain Dance,Protect
20253,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sacred Sword,Sucker Punch,Ice Spinner,Protect
20253,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Outrage,Iron Head,Rock Slide
20253,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Sludge Bomb,Protect,Rage Powder
20253,Ludicolo,Assault Vest,Swift Swim,Water,Fake Out,Giga Drain,Hydro Pump,Ice Beam
20254,Zamazenta,Rusted Shield,Dauntless Shield,Ghost,Iron Head,Body Press,Wide Guard,Iron Defense
20254,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Flare Blitz,Knock Off,Parting Shot
20254,Rillaboom,Assault Vest,Grassy Surge,Grass,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
20254,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Horn Leech,Spiky Shield
20254,Clefairy,Eviolite,Friend Guard,Steel,Helping Hand,Rain Dance,Heal Pulse,Follow Me
20254,Latios,Soul Dew,Levitate,Poison,Protect,Tailwind,Luster Purge,Draco Meteor
20255,Groudon,Clear Amulet,Drought,Fire,Protect,Precipice Blades,Heat Crash,Swords Dance
20255,Garganacl,Leftovers,Purifying Salt,Fairy,Protect,Salt Cure,Wide Guard,Helping Hand
20255,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,U-turn,Grassy Glide
20255,Entei,Life Orb,Inner Focus,Normal,Protect,Sacred Fire,Extreme Speed,Roar
20255,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,Protect,Moonblast,Shadow Ball,Calm Mind
20255,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Pollen Puff
20256,Incineroar,Safety Goggles,Intimidate,Ghost,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
20256,Rapid Strike Urshifu,Focus Sash,Unseen Fist,Water,Surging Strikes,Close Combat,Detect,Taunt
20256,Tornadus,Covert Cloak,Prankster,Dark,Taunt,Bleakwind Storm,Tailwind,Rain Dance
20256,Amoonguss,Mental Herb,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Clear Smog
20256,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Volt Switch,Snarl
20256,Terapagos,Clear Amulet,Tera Shift,Stellar,Earth Power,Calm Mind,Tera Starstorm,Protect
20257,Cinderace,Wide Lens,Libero,Fire,Protect,Sucker Punch,High Jump Kick,Pyro Ball
20257,Whimsicott,Focus Sash,Prankster,Ghost,Moonblast,Tailwind,Taunt,Trick Room
20257,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Breaking Swipe,Flare Blitz,Protect
20257,Flutter Mane,Wise Glasses,Protosynthesis,Fairy,Protect,Power Gem,Shadow Ball,Moonblast
20257,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
20257,Gholdengo,Covert Cloak,Good as Gold,Water,Make It Rain,Shadow Ball,Nasty Plot,Protect
20258,Miraidon,Life Orb,Hadron Engine,Electric,Volt Switch,Protect,Electro Drift,Draco Meteor
20258,Entei,Assault Vest,Inner Focus,Grass,Extreme Speed,Sacred Fire,Snarl,Stomping Tantrum
20258,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Horn Leech,Ivy Cudgel,Spiky Shield,Follow Me
20258,Illumise,Focus Sash,Prankster,Bug,Thunder Wave,Tailwind,Fake Tears,Struggle Bug
20258,Hisuian Zoroark,Choice Specs,Illusion,Stellar,Hyper Beam,Shadow Ball,Hyper Voice,Hex
20258,Iron Bundle,Booster Energy,Quark Drive,Ice,Freeze-Dry,Icy Wind,Encore,Protect
20259,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Knock Off
20259,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
20259,Tornadus,Focus Sash,Prankster,Steel,Tailwind,Rain Dance,Bleakwind Storm,Protect
20259,Shadow Rider Calyrex,Life Orb,As One ,Fairy,Nasty Plot,Astral Barrage,Draining Kiss,Protect
20259,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
20259,Indeedee ♀,Safety Goggles,Psychic Surge,Fairy,Follow Me,Trick Room,Helping Hand,Imprison
20260,Flutter Mane,focus sash,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Moonblast,protect
20260,Ditto,life orb,transform,water,transform,,,
20260,Koraidon,assault vest,Unseen Fist,Dark,Collision course,draining punch,breaking swipe,flare blitz
20260,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
20260,Incineroar,rocky helmet,intimidate,water,fake out,flare blitz,Parting shot,knock off
20260,Tornadus,Sitrus Berry,Prankster,Grass,Sunny Day,Tailwind,Bleakwind Storm,Sludge Bomb
20261,Miraidon,Leftovers,Hadron Engine,Fairy,Electro Drift,Dazzling Gleam,Calm Mind,Protect
20261,Iron Bundle,Focus Sash,Quark Drive,Ice,Freeze-Dry,Hydro Pump,Icy Wind,Protect
20261,Iron Hands,Assault Vest,Quark Drive,Water,Wild Charge,Drain Punch,Heavy Slam,Fake Out
20261,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Taunt,Rain Dance,Tailwind
20261,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Fake Out,Parting Shot
20261,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
20262,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Earth Power,Calm Mind,Protect
20262,Fezandipiti,Rocky Helmet,Toxic Chain,Dragon,Icy Wind,Acid Spray,Tailwind,Taunt
20262,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20262,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Imprison,Moonblast,Trick Room,Protect
20262,Mienshao,Focus Sash,Inner Focus,Grass,Fake Out,Close Combat,Feint,Wide Guard
20262,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
20263,Terapagos,Leftovers,Tera Shift,Stellar,Protect,Calm Mind,Earth Power,Tera Starstorm
20263,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Taunt,Knock Off,Parting Shot
20263,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Rage Powder,Spore,Pollen Puff
20263,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Rain Dance,Tailwind,Taunt
20263,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Steel,Close Combat,Surging Strikes,Aqua Jet,Protect
20263,Gholdengo,Metal Coat,Good as Gold,Water,Protect,Nasty Plot,Make It Rain,Shadow Ball
20264,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Breaking Swipe,Protect,Flare Blitz
20264,Rillaboom,Miracle Seed,Grassy Surge,Grass,Grassy Glide,Wood Hammer,Protect,Fake Out
20264,Torkoal,Eject Pack,Drought,Grass,Eruption,Overheat,Protect,Solar Beam
20264,Walking Wake,Mystic Water,Protosynthesis,Steel,Tera Blast,Hydro Steam,Flamethrower,Protect
20264,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Thunderbolt,Shadow Ball
20264,Incineroar,Sitrus Berry,Intimidate,Dragon,Fake Out,Parting Shot,Knock Off,Flare Blitz
20265,Zamazenta,Rusted Shield,Dauntless Shield,Water,Behemoth Bash,Body Press,Iron Defense,Protect
20265,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Psychic,Follow Me,Heal Pulse,Protect
20265,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
20265,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Crunch,Sacred Sword,Protect
20265,Raging Bolt,Assault Vest,Protosynthesis,Flying,Thunderbolt,Electroweb,Draco Meteor,Thunderclap
20265,Gholdengo,Life Orb,Good as Gold,Normal,Make It Rain,Shadow Ball,Nasty Plot,Protect
20266,Terapagos,Leftovers,Tera Shift,Stellar,Protect,Tera Starstorm,Earth Power,Calm Mind
20266,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20266,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Will-O-Wisp
20266,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Wide Guard,Weather Ball,Protect
20266,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Close Combat,Surging Strikes,Aqua Jet,U-turn
20266,Raging Bolt,Life Orb,Protosynthesis,Grass,Thunderclap,Thunderbolt,Draco Meteor,Protect
20267,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psychic,Nasty Plot,Protect
20267,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Will-O-Wisp,Fake Out,Parting Shot
20267,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
20267,Clefairy,Eviolite,Friend Guard,Grass,Follow Me,Helping Hand,Sing,Protect
20267,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,U-turn
20267,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderbolt,Dragon Pulse,Thunderclap,Protect
20268,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Protect,Astral Barrage,Psyshock,Nasty Plot
20268,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Detect,Surging Strikes,Aqua Jet,Taunt
20268,Tornadus,Rocky Helmet,Prankster,Dark,Bleakwind Storm,Tailwind,Protect,Rain Dance
20268,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Thunderbolt,Electroweb,Draco Meteor
20268,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Pollen Puff,Rage Powder,Spore
20268,Incineroar,Safety Goggles,Intimidate,Water,Parting Shot,Knock Off,Fake Out,Will-O-Wisp
20269,Kyogre,Choice Specs,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Tera Blast
20269,Tornadus,Focus Sash,Prankster,Ghost,Hurricane,Tailwind,Rain Dance,Icy Wind
20269,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
20269,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20269,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20269,Tsareena,Wide Lens,Queenly Majesty,Fire,Power Whip,Triple Axel,Taunt,Helping Hand
20270,Terapagos,Covert Cloak,Tera Shift,Stellar,Tera Starstorm,Earth Power,Protect,Calm Mind
20270,Chi-Yu,Focus Sash,Beads of Ruin,Dark,Heat Wave,Will-O-Wisp,Protect,Dark Pulse
20270,Grimmsnarl,Light Clay,Prankster,Dark,Spirit Break,Reflect,Light Screen,Thunder Wave
20270,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
20270,Raging Bolt,Booster Energy,Protosynthesis,Water,Dragon Pulse,Thunderclap,Thunderbolt,Protect
20270,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
20271,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Will-O-Wisp
20271,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,U-turn
20271,Amoonguss,Sitrus Berry,Regenerator,Dark,Spore,Rage Powder,Sludge Bomb,Protect
20271,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
20271,Shadow Rider Calyrex,Focus Sash,As One ,Ghost,Astral Barrage,Psyshock,Nasty Plot,Protect
20271,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
20272,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20272,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
20272,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Fake Out,Taunt,Parting Shot
20272,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Aqua Jet,U-turn
20272,Amoonguss,Rocky Helmet,Regenerator,Fairy,Spore,Rage Powder,Pollen Puff,Protect
20272,Rillaboom,Assault Vest,Grassy Surge,Normal,Wood Hammer,Grassy Glide,Fake Out,High Horsepower
20273,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20273,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Taunt,Parting Shot
20273,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
20273,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderbolt,Draco Meteor,Thunderclap,Protect
20273,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,Coaching,U-turn
20273,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20274,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Fake Out,Knock Off,Parting Shot
20274,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Ghost,Close Combat,Surging Strikes,Coaching,U-turn
20274,Amoonguss,Rocky Helmet,Regenerator,Dark,Spore,Protect,Pollen Puff,Clear Smog
20274,Ice Rider Calyrex,Clear Amulet,As One ,Grass,Glacial Lance,High Horsepower,Trick Room,Protect
20274,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Wide Guard,Protect
20274,Gholdengo,Leftovers,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
20275,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Rain Dance,Taunt,Tailwind
20275,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Pollen Puff,Protect
20275,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Will-O-Wisp,Fake Out,Parting Shot
20275,Terapagos,Leftovers,Tera Shift,Stellar,Tera Starstorm,Calm Mind,Protect,Earth Power
20275,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Surging Strikes,Taunt,Close Combat,Protect
20275,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Draco Meteor,Electroweb,Thunderclap,Volt Switch
20276,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
20276,Chi-Yu,Covert Cloak,Beads of Ruin,Water,Heat Wave,Snarl,Overheat,Taunt
20276,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,U-turn,Grassy Glide,Fake Out
20276,Clefairy,Eviolite,Friend Guard,Grass,Follow Me,Helping Hand,Sing,Protect
20276,Shadow Rider Calyrex,Sitrus Berry,As One ,Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect
20276,Mienshao,Focus Sash,Inner Focus,Fighting,Close Combat,Feint,Fake Out,Wide Guard
20277,Incineroar,Sitrus Berry,Intimidate,Ghost,Parting Shot,Fake Out,Knock Off,Taunt
20277,Ice Rider Calyrex,Clear Amulet,As One ,Water,Protect,Glacial Lance,High Horsepower,Trick Room
20277,Amoonguss,Rocky Helmet,Regenerator,Fire,Spore,Rage Powder,Pollen Puff,Protect
20277,Gholdengo,Leftovers,Good as Gold,Normal,Protect,Make It Rain,Shadow Ball,Nasty Plot
