ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4,arch
10373,Tsareena,Wide Lens,Queenly Majesty,Fire,Power Whip,Triple Axel,Taunt,Helping Hand,Kyogre Rain Offense
10373,Incineroar,Safety Goggles,Intimidate,Dragon,Flare Blitz,Knock Off,Fake Out,Parting Shot,Kyogre Rain Offense
10373,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Protect,Kyogre Rain Offense
10374,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Aqua Jet,Surging Strikes,Close Combat,U-turn,Zamazenta Rain
10374,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Draco Meteor,Electroweb,Snarl,Zamazenta Rain
10374,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Fake Out,Parting Shot,Zamazenta Rain
10374,Pelipper,Focus Sash,Drizzle,Ghost,Tailwind,Weather Ball,Hurricane,Wide Guard,Zamazenta Rain
10374,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Clear Smog,Zamazenta Rain
10374,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Heavy Slam,Body Press,Protect,Iron Defense,Zamazenta Rain
10375,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Flare Blitz,Fake Out,Parting Shot,Calyshadow Offense
10375,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Astral Barrage,Psyshock,Draining Kiss,Protect,Calyshadow Offense
10375,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Fake Out,Knock Off,Wood Hammer,Calyshadow Offense
10375,Kingambit,Leftovers,Defiant,Fairy,Protect,Tera Blast,Iron Head,Sucker Punch,Calyshadow Offense
10375,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,Calyshadow Offense
10375,Clefairy,Eviolite,Magic Guard,Steel,Follow Me,Protect,Thunder Wave,Helping Hand,Calyshadow Offense
10376,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Protect,Dazzling Gleam,Kyogre Hyper Offense
10376,Kyogre,Mystic Water,Drizzle,Dragon,Water Spout,Thunder,Ice Beam,Protect,Kyogre Hyper Offense
10376,Incineroar,Sitrus Berry,Intimidate,Fire,Knock Off,Flare Blitz,Fake Out,Parting Shot,Kyogre Hyper Offense
10376,Archaludon,Assault Vest,Stamina,Fairy,Body Press,Draco Meteor,Flash Cannon,Electro Shot,Kyogre Hyper Offense
10376,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect,Kyogre Hyper Offense
10376,Tornadus,Mental Herb,Prankster,Flying,Tailwind,Taunt,Rain Dance,Bleakwind Storm,Kyogre Hyper Offense
10377,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,High Horsepower,Fake Out,Kyogre FWG
10377,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Psychic,Helping Hand,Trick Room,Kyogre FWG
10377,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect,Kyogre FWG
10377,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Tailwind,Rain Dance,Protect,Kyogre FWG
10377,Incineroar,Safety Goggles,Intimidate,Bug,Knock Off,Will-O-Wisp,Parting Shot,Fake Out,Kyogre FWG
10377,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Protect,Kyogre FWG
10378,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Rain Dance,Taunt,Kyogre Rain Offense
10378,Archaludon,Assault Vest,Stamina,Fairy,Dragon Pulse,Electro Shot,Flash Cannon,Body Press,Kyogre Rain Offense
10378,Rillaboom,Loaded Dice,Grassy Surge,Fire,Bullet Seed,Grassy Glide,High Horsepower,Fake Out,Kyogre Rain Offense
10378,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect,Kyogre Rain Offense
10378,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Ice Beam,Calm Mind,Protect,Kyogre Rain Offense
10378,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Protect,Thunder,Thunderclap,Dragon Pulse,Kyogre Rain Offense
10379,Calyrex-Ice,Clear Amulet,As One (Glastrier),Water,Glacial Lance,Protect,Trick Room,Close Combat,Calyice Slow Offense
10379,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Helping Hand,Trick Room,Shadow Ball,Calyice Slow Offense
10379,Mienshao,Focus Sash,Inner Focus,Fighting,Wide Guard,Fake Out,Close Combat,Taunt,Calyice Slow Offense
10379,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Parting Shot,Will-O-Wisp,Calyice Slow Offense
10379,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn,Calyice Slow Offense
10379,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Fairy,Blood Moon,Earth Power,Hyper Voice,Protect,Calyice Slow Offense
10380,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn,NA
10380,Hitmontop,Eject Button,Intimidate,Bug,Close Combat,Wide Guard,Fake Out,Coaching,NA
10380,Exeggutor-Alola,Sitrus Berry,Harvest,Steel,Giga Drain,Gravity,Hypnosis,Trick Room,NA
10380,Clefairy,Eviolite,Friend Guard,Water,Follow Me,After You,Protect,Healing Wish,NA
10380,Torkoal,Choice Specs,Drought,Fire,Eruption,Heat Wave,Flamethrower,Earth Power,NA
10380,Groudon,Clear Amulet,Drought,Fire,Heat Crash,Precipice Blades,Protect,Swords Dance,NA
10381,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Protect,Glacial Lance,High Horsepower,Trick Room,Calyice Balanced
10381,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Parting Shot,Will-O-Wisp,Calyice Balanced
10381,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderbolt,Snarl,Dragon Pulse,Thunderclap,Calyice Balanced
10381,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Rage Powder,Spore,Sludge Bomb,Calyice Balanced
10381,Urshifu,Focus Sash,Unseen Fist,Dark,Detect,Wicked Blow,Close Combat,Sucker Punch,Calyice Balanced
10381,Farigiraf,Expert Belt,Armor Tail,Fairy,Shadow Ball,Dazzling Gleam,Helping Hand,Trick Room,Calyice Balanced
10382,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect,Terapagos FWG
10382,Terapagos,Covert Cloak,Tera Shift,Stellar,Calm Mind,Flamethrower,Protect,Tera Starstorm,Terapagos FWG
10382,Ditto,Choice Scarf,Imposter,Ghost,Transform,NA,NA,NA,Terapagos FWG
10382,Rillaboom,Assault Vest,Grassy Surge,Grass,Wood Hammer,Grassy Glide,U-turn,Fake Out,Terapagos FWG
10382,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Will-O-Wisp,Fake Out,Parting Shot,Terapagos FWG
10382,Comfey,Rocky Helmet,Triage,Steel,Floral Healing,Draining Kiss,Taunt,Trick Room,Terapagos FWG
10383,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Trick Room,Imprison,Zacian TW
10383,Whimsicott,Focus Sash,Prankster,Ghost,Sunny Day,Taunt,Tailwind,Moonblast,Zacian TW
10383,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me,Zacian TW
10383,Walking Wake,Choice Specs,Protosynthesis,Fire,Hydro Steam,Dragon Pulse,Draco Meteor,Flamethrower,Zacian TW
10383,Ting-Lu,Assault Vest,Vessel of Ruin,Grass,Stomping Tantrum,Ruination,Payback,Rock Slide,Zacian TW
10383,Zacian,Rusted Sword,Intrepid Sword,Fighting,Iron Head,Swords Dance,Protect,Sacred Sword,Zacian TW
10384,Rillaboom,Assault Vest,Grassy Surge,Water,Grassy Glide,Wood Hammer,Knock Off,Fake Out,NA
10384,Clefairy,Eviolite,Friend Guard,Ghost,Follow Me,Life Dew,After You,Helping Hand,NA
10384,Grimmsnarl,Light Clay,Prankster,Ghost,Light Screen,Reflect,Taunt,Foul Play,NA
10384,Calyrex-Shadow,Clear Amulet,As One (Spectrier),Fairy,Draining Kiss,Astral Barrage,Nasty Plot,Protect,NA
10384,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn,NA
10384,Pelipper,Focus Sash,Drizzle,Grass,Hurricane,Tailwind,Protect,Wide Guard,NA
10385,Urshifu,Choice Scarf,Unseen Fist,Dark,Iron Head,Wicked Blow,Close Combat,U-turn,Miraidon Toolbox
10385,Iron Hands,Assault Vest,Quark Drive,Steel,Fake Out,Drain Punch,Stomping Tantrum,Wild Charge,Miraidon Toolbox
10385,Miraidon,Leftovers,Hadron Engine,Fairy,Dazzling Gleam,Electro Drift,Protect,Calm Mind,Miraidon Toolbox
10385,Landorus,Life Orb,Sheer Force,Poison,Sludge Bomb,Earth Power,Substitute,Protect,Miraidon Toolbox
10385,Iron Bundle,Focus Sash,Quark Drive,Steel,Icy Wind,Freeze-Dry,Hydro Pump,Protect,Miraidon Toolbox
10385,Incineroar,Sitrus Berry,Intimidate,Grass,Helping Hand,Flare Blitz,Fake Out,Parting Shot,Miraidon Toolbox
10386,Ursaluna-Bloodmoon,Room Service,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Protect,Earth Power,Koraidon Toolbox
10386,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Dark Pulse,Heat Wave,Ruination,Snarl,Koraidon Toolbox
10386,Entei,Choice Band,Inner Focus,Fire,Extreme Speed,Sacred Fire,Stomping Tantrum,Double-Edge,Koraidon Toolbox
10386,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Protect,Helping Hand,Koraidon Toolbox
10386,Raging Bolt,Life Orb,Protosynthesis,Electric,Thunderclap,Thunderbolt,Protect,Dragon Pulse,Koraidon Toolbox
10386,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Protect,Icy Wind,Koraidon Toolbox
10387,Farigiraf,Sitrus Berry,Armor Tail,Grass,Psychic,Trick Room,Helping Hand,Dazzling Gleam,Calyice Slow Offense
10387,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Grass,Blood Moon,Hyper Voice,Earth Power,Protect,Calyice Slow Offense
10387,Amoonguss,Rocky Helmet,Regenerator,Water,Rage Powder,Protect,Leaf Storm,Spore,Calyice Slow Offense
10387,Incineroar,Safety Goggles,Intimidate,Fairy,Flare Blitz,Knock Off,Fake Out,Parting Shot,Calyice Slow Offense
10387,Araquanid,Mystic Water,Water Bubble,Water,Liquidation,Leech Life,Wide Guard,Protect,Calyice Slow Offense
10387,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Slow Offense
10388,Rillaboom,Assault Vest,Grassy Surge,Steel,Fake Out,Grassy Glide,Knock Off,High Horsepower,NA
10388,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Poison Jab,U-turn,NA
10388,Iron Bundle,Focus Sash,Quark Drive,Dragon,Freeze-Dry,Hydro Pump,Encore,Icy Wind,NA
10388,Incineroar,Safety Goggles,Intimidate,Grass,Fake Out,Will-O-Wisp,Parting Shot,Flare Blitz,NA
10388,Lunala,Power Herb,Shadow Shield,Dark,Moongeist Beam,Meteor Beam,Night Daze,Wide Guard,NA
10388,Farigiraf,Colbur Berry,Armor Tail,Fairy,Twin Beam,Ally Switch,Dazzling Gleam,Trick Room,NA
10389,Lilligant,Focus Sash,Chlorophyll,Ghost,Sleep Powder,Leaf Storm,Pollen Puff,Protect,Koraidon Offense
10389,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Swords Dance,Protect,Flare Blitz,Koraidon Offense
10389,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Heat Wave,Overheat,Snarl,Dark Pulse,Koraidon Offense
10389,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Sunny Day,Bleakwind Storm,Taunt,Koraidon Offense
10389,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind,Koraidon Offense
10389,Ditto,Safety Goggles,Imposter,Normal,Transform,NA,NA,NA,Koraidon Offense
10390,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Knock Off,Fake Out,Parting Shot,Calyice Balanced
10390,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Balanced
10390,Amoonguss,Rocky Helmet,Regenerator,Dark,Rage Powder,Spore,Pollen Puff,Protect,Calyice Balanced
10390,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Throat Chop,Stomping Tantrum,Heavy Slam,Ruination,Calyice Balanced
10390,Porygon2,Eviolite,Download,Flying,Tera Blast,Ice Beam,Trick Room,Protect,Calyice Balanced
10390,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield,Calyice Balanced
10391,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Icy Wind,Sunny Day,Tailwind,Koraidon Offense
10391,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Taunt,Shadow Ball,Icy Wind,Moonblast,Koraidon Offense
10391,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Sludge Bomb,Rage Powder,Spore,Koraidon Offense
10391,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Overheat,Snarl,Koraidon Offense
10391,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Flame Charge,Collision Course,Flare Blitz,Koraidon Offense
10391,Raging Bolt,Assault Vest,Protosynthesis,Electric,Electroweb,Thunderclap,Draco Meteor,Snarl,Koraidon Offense
10392,Pelipper,Life Orb,Drizzle,Ghost,Protect,Hurricane,Weather Ball,Wide Guard,Zacian Rain
10392,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,U-turn,Aqua Jet,Zacian Rain
10392,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Fake Out,Knock Off,Grassy Glide,Zacian Rain
10392,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect,Zacian Rain
10392,Gouging Fire,Booster Energy,Protosynthesis,Grass,Heat Crash,Burning Bulwark,Breaking Swipe,Howl,Zacian Rain
10392,Zacian,Rusted Sword,Intrepid Sword,Stellar,Behemoth Blade,Sacred Sword,Swords Dance,Protect,Zacian Rain
10393,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Icy Wind,Bleakwind Storm,Taunt,Kyogre Hyper Offense
10393,Kyogre,Mystic Water,Drizzle,Grass,Protect,Ice Beam,Thunder,Water Spout,Kyogre Hyper Offense
10393,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,U-turn,Kyogre Hyper Offense
10393,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Trick Room,Shadow Ball,Dazzling Gleam,Imprison,Kyogre Hyper Offense
10393,Rillaboom,Assault Vest,Grassy Surge,Fire,U-turn,Grassy Glide,Wood Hammer,Fake Out,Kyogre Hyper Offense
10393,Gouging Fire,Leftovers,Protosynthesis,Fairy,Burning Bulwark,Breaking Swipe,Snarl,Flare Blitz,Kyogre Hyper Offense
10394,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Detect,Calyshadow Offense
10394,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect,Calyshadow Offense
10394,Pelipper,Rocky Helmet,Drizzle,Steel,Hurricane,Weather Ball,Tailwind,Wide Guard,Calyshadow Offense
10394,Regice,Weakness Policy,Clear Body,Dark,Ice Beam,Thunderbolt,Tera Blast,Protect,Calyshadow Offense
10394,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Fake Out,Parting Shot,Flare Blitz,Calyshadow Offense
10394,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out,Calyshadow Offense
10395,Chi-Yu,Covert Cloak,Beads of Ruin,Water,Overheat,Heat Wave,Snarl,Taunt,NA
10395,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect,NA
10395,Mienshao,Focus Sash,Inner Focus,Fighting,Fake Out,Close Combat,Feint,Wide Guard,NA
10395,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn,NA
10395,Clefairy,Eviolite,Friend Guard,Grass,Follow Me,Helping Hand,Moonblast,Protect,NA
10395,Calyrex-Shadow,Sitrus Berry,As One (Spectrier),Fairy,Astral Barrage,Draining Kiss,Nasty Plot,Protect,NA
10396,Mienshao,Focus Sash,Inner Focus,Steel,Fake Out,Wide Guard,Close Combat,Detect,Terapagos Ogerpon
10396,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Dazzling Gleam,Icy Wind,Shadow Ball,Terapagos Ogerpon
10396,Urshifu,Choice Scarf,Unseen Fist,Dark,Close Combat,U-turn,Wicked Blow,Poison Jab,Terapagos Ogerpon
10396,Terapagos,Leftovers,Tera Shift,Stellar,Protect,Tera Starstorm,Calm Mind,Earth Power,Terapagos Ogerpon
10396,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Parting Shot,Knock Off,Flare Blitz,Terapagos Ogerpon
10396,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me,Terapagos Ogerpon
10397,Pelipper,Covert Cloak,Drizzle,Grass,Hurricane,Weather Ball,Wide Guard,Protect,Calyice Slow Offense
10397,Urshifu,Dread Plate,Unseen Fist,Fire,Wicked Blow,Close Combat,Sucker Punch,Detect,Calyice Slow Offense
10397,Ursaluna,Flame Orb,Guts,Ghost,Headlong Rush,Facade,Roar,Protect,Calyice Slow Offense
10397,Zapdos-Galar,Iron Ball,Defiant,Steel,Brave Bird,Close Combat,Quick Guard,Coaching,Calyice Slow Offense
10397,Indeedee-F,Safety Goggles,Psychic Surge,Water,Follow Me,Trick Room,Psychic,Helping Hand,Calyice Slow Offense
10397,Calyrex-Ice,Clear Amulet,As One (Glastrier),Water,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Slow Offense
10398,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Heat Wave,Overheat,Snarl,Protect,Koraidon Offense
10398,Rillaboom,Miracle Seed,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Protect,Fake Out,Koraidon Offense
10398,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Flame Charge,Protect,Koraidon Offense
10398,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Taunt,Koraidon Offense
10398,Tornadus,Covert Cloak,Prankster,Dark,Sunny Day,Tailwind,Icy Wind,Bleakwind Storm,Koraidon Offense
10398,Raging Bolt,Assault Vest,Protosynthesis,Water,Thunderclap,Snarl,Dragon Pulse,Thunderbolt,Koraidon Offense
10399,Abomasnow,Light Clay,Snow Warning,Water,Ice Spinner,Wood Hammer,Ice Shard,Aurora Veil,NA
10399,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot,NA
10399,Suicune,Leftovers,Inner Focus,Grass,Scald,Snarl,Sheer Cold,Tailwind,NA
10399,Kyurem-White,Assault Vest,Turboblaze,Fire,Blizzard,Draco Meteor,Fusion Flare,Freeze-Dry,NA
10399,Thundurus-Therian,Rocky Helmet,Volt Absorb,Water,Wildbolt Storm,Tera Blast,Volt Switch,Protect,NA
10399,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Shadow Ball,Moonblast,Icy Wind,Fake Tears,NA
10400,Kyogre,Mystic Water,Drizzle,Grass,Protect,Water Spout,Origin Pulse,Ice Beam,NA
10400,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Taunt,Moonblast,Icy Wind,NA
10400,Tsareena,Wide Lens,Queenly Majesty,Water,Protect,Power Whip,Triple Axel,Knock Off,NA
10400,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Protect,Ice Spinner,Sucker Punch,Sacred Sword,NA
10400,Chi-Yu,Choice Scarf,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Psychic,NA
10400,Tornadus,Covert Cloak,Prankster,Flying,Protect,Tailwind,Taunt,Bleakwind Storm,NA
10401,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield,Koraidon Toolbox
10401,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect,Koraidon Toolbox
10401,Umbreon,Safety Goggles,Inner Focus,Fairy,Protect,Foul Play,Taunt,Moonlight,Koraidon Toolbox
10401,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect,Koraidon Toolbox
10401,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Bulk Up,Flame Charge,Protect,Koraidon Toolbox
10401,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out,Koraidon Toolbox
10402,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Flamethrower,Protect,NA
10402,Amoonguss,Rocky Helmet,Regenerator,Dark,Sludge Bomb,Spore,Rage Powder,Protect,NA
10402,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Collision Course,Flame Charge,Protect,NA
10402,Murkrow,Eviolite,Prankster,Ghost,Foul Play,Quash,Sunny Day,Tailwind,NA
10402,Incineroar,Assault Vest,Intimidate,Grass,Flare Blitz,Knock Off,U-turn,Fake Out,NA
10402,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind,NA
10403,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn,Calyice Rain
10403,Incineroar,Safety Goggles,Intimidate,Water,Fake Out,Knock Off,Flare Blitz,Parting Shot,Calyice Rain
10403,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Glacial Lance,High Horsepower,Trick Room,Protect,Calyice Rain
10403,Pelipper,Focus Sash,Drizzle,Stellar,Wide Guard,Protect,Weather Ball,Hurricane,Calyice Rain
10403,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect,Calyice Rain
10403,Sinistcha,Mental Herb,Hospitality,Dark,Matcha Gotcha,Shadow Ball,Rage Powder,Trick Room,Calyice Rain
10404,Farigiraf,Sitrus Berry,Armor Tail,Water,Psychic,Foul Play,Helping Hand,Trick Room,MiraiMoona TR
10404,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect,MiraiMoona TR
10404,Incineroar,Assault Vest,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,U-turn,MiraiMoona TR
10404,Miraidon,Choice Specs,Hadron Engine,Fairy,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor,MiraiMoona TR
10404,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect,MiraiMoona TR
10404,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect,MiraiMoona TR
10405,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Overheat,Snarl,Koraidon Offense
10405,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Collision Course,Swords Dance,Protect,Koraidon Offense
10405,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Taunt,Protect,Koraidon Offense
10405,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Dragon Pulse,Thunderclap,Snarl,Koraidon Offense
10405,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Sunny Day,Taunt,Tailwind,Koraidon Offense
10405,Amoonguss,Sitrus Berry,Regenerator,Water,Sludge Bomb,Rage Powder,Spore,Protect,Koraidon Offense
10406,Ogerpon-Cornerstone,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Spiky Shield,Follow Me,NA
10406,Volcarona,Rocky Helmet,Flame Body,Bug,Heat Wave,Rage Powder,Bug Buzz,Quiver Dance,NA
10406,Miraidon,Life Orb,Hadron Engine,Fairy,Volt Switch,Electro Drift,Dazzling Gleam,Protect,NA
10406,Kingambit,Black Glasses,Defiant,Dark,Kowtow Cleave,Swords Dance,Protect,Sucker Punch,NA
10406,Araquanid,Leftovers,Water Bubble,Grass,Wide Guard,Liquidation,Infestation,Icy Wind,NA
10406,Whimsicott,Covert Cloak,Prankster,Water,Tailwind,Helping Hand,Moonblast,Encore,NA
10407,Mienshao,Eject Pack,Inner Focus,Dark,Fake Out,Knock Off,Wide Guard,Close Combat,Calyshadow Setup
10407,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Protect,Astral Barrage,Psyshock,Draining Kiss,Calyshadow Setup
10407,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn,Calyshadow Setup
10407,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Flare Blitz,Parting Shot,Knock Off,Calyshadow Setup
10407,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech,Calyshadow Setup
10407,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Bleakwind Storm,Taunt,Icy Wind,Calyshadow Setup
10408,Incineroar,Safety Goggles,Intimidate,Water,Knock Off,Will-O-Wisp,Fake Out,Parting Shot,NA
10408,Pelipper,Focus Sash,Drizzle,Ghost,Hurricane,Weather Ball,Protect,Wide Guard,NA
10408,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Glacial Lance,High Horsepower,Trick Room,Protect,NA
10408,Kingambit,Dread Plate,Defiant,Dragon,Protect,Swords Dance,Sucker Punch,Kowtow Cleave,NA
10408,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Draco Meteor,Electroweb,Volt Switch,NA
10408,Rillaboom,Miracle Seed,Grassy Surge,Fire,Grassy Glide,Taunt,Wood Hammer,Fake Out,NA
10409,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Dragon Pulse,Protect,Flamethrower,Koraidon Balance
